rest_name
Kabab Palace
Juice Junction Food Court
Donne Biriyani Mane
Rolls Kitchen
Biryani Paradise
Stop N Joy
Sri Saravana Bhavan
Food And You
Dhadoom
Kabab Mehal
Sannidhi Grand
Shree Udupi Grand
Udupi Grand
Lassi Magic
Kolkata Famous Kati Rolls
Laziz Pizza
Chickpet Donne Biryani House
Shanthi Sagar
Lassi Shop
Udupi Sri Krishna Cafe
Donne Biriyani Mane
Burger Man
New Udupi Upahar
Laziz Pizza
Reddy's Restaurant
Rajanna Military Hotel
Karavali Lunch Home
New Punjabi Hotel
Donne Biryani House
Chaat Junction
Punjabi Dhaba
New Food Magic
Biriyani House
Shree Idly Corner
Oregano Pizzeria
Chicken Corner
My Little China
Shanthi Sagar
Donne Biryani Mane
Cinnamon
Ganesh Chats
White Horse
Five Star Chicken
Ghar Ki Rasoi
Food Mood
Food Mood
Swad 'E' Punjab
Matru Sagar
Lassi Corner
Wow Vada Pav
Dakshin Cafe
Bengaluru House
Poha On Wheels
Hotel Karavali
New Prashanth Hotel
Parathe Wali Gali
Sagar Fast Food
Khana Khazana
Chickpet Donne Biryani House
New Udupi Grand
Pita Pit
Ambrosia
Mangalore Lunch Home
Karavali Grand
Juice Berg
Bangarpet Chats
Shri Vinayaka Ice N Juice
Chaat Junction
Jodhpur Sweets
Haveli
Sanju's Super Kitchen
Iyengar Bakery
Swad
Kidilum
Sri Krishna Sagar
Donne Biriyani Mane
The Little Kitchen
The Kitchen
New Mangalore Lunch Home
New Kabab Plaza
Sri Krishna Sagar
Kolkata Famous Kati Rolls
Sree Gajanana Fruit Juice Centre
Biriyani Katte
Karavali Lunch Home
Golden Restaurant
Marakachi
Marakachi
Donne Biriyani Mane
Kolkata Famous Kati Rolls
Shanthi Sagar
New Kabab Plaza
Juice Junction Food Court
Matka
My Little China
Davanagere Benne Dose
Hotel Karavali
Hotel Prashanth
Srinidhi Sagar
Tasty Bites
American Bites
Desi Dhaba
New Sagar Fast Food
Eat Well
Sri Ganesh Juice Junction
Mummy's Kitchen
Donne Biriyani Mane
Bangarpet Chats
Donne Biryani Mane
Targaryen's Kitchen
The Kitchen
Bhavani Restaurant
Juicy Juice
Biriyani House
Mom's Momos
Udupi Upahar
Desi Vibes
Melting Melodies
Targaryen's Kitchen
Shree Guru Raghavendra Chats Chintamani Special
Shree Guru Raghavendra Chats Chintamani Special
Sree Ganesh Fruit Juice Centre
Little Bites
Andhra Bhojanam
Rolls Corner
Calcutta Chats
Wow Vada Pav
Iyengar Bakery
Kolkatta Famous Kati Roll
Sri Krishna Sagar
Utsav Restaurant
Haveli
Panchami Garden
Iyengar Bakery
Sri Sagar
Hotel Fish Land
Biryani Darbar
Jigarthanda
Koshy's
Treat Restaurant
Kolkata Famous Kati Roll
Kerala Mess
Nandanam Family Restaurant
Cakes Wagon
Status
Sri Krishna Sagar
Lassi Corner
New Sagar Fast Food
Shree Udupi Grand
Basaveshwara Khanavali
New Krishna Sagar
Biryani Palace
Food Square
Ice Berg
Vietnamese Kitchen
Nisarga Garden
Punjabi Kitchen
Sri Ganesh Fruit Juice Centre
Rotti Mane
Rolls Corner
Kabab Mirchi
Matru Sagar
Sagar
Madurai Idli Dosa Shop
Hotel Karavali
Sri Krishna Nandagokula
Luna Sweets
Biryani Kitchen
Malabar Restaurant
New Sagar Fast Food
Ambur Biriyani
Mayura Grand
New Shanthi Sagar
Chocoberry
Andhra Bhojanam
Donne Biriyani House
Donne Biriyani Mane
Ambur Biryani
@Italy
Shree Idly Corner
Karavali Lunch Home
Shuchi Ruchi
Punjab Junction
Deccan Spice
Atithi
New Surya Sweets
Calcutta Chats
Donne Biryani Angadi Mane
Lassi Magic
Domino's Pizza
Malabar Restaurant
Ande Ka Funda
Bhaiya Ji Food Court
Shiv Sagar
Inchara Restaurant
Five Star Chicken
Burger Man
Just Eat
Banana Leaf
The Juice Box
Hyderabad Biryaani Palace
Karnataka Biryani Point
Hotel Taj Delight
Basaveshwara Khanavali
Sri Udupi Deluxe
Hotel New Karavali
New Kadai
Lassi Corner
The Little Kitchen
Krishna Sagar
Udupi Ruchi
New Udupi Grand
Sri Ganesh Juice Junction
Bangarpet Chats
Donne Biryani House
The Pastry Inn
Curries & Chillies
Sanju's Super Kitchen
New Shanthi Sagar
The Juice Box
Kolkata Famous Kati Rolls
Donne Biryani Mane
Matka
Ghee Biryani House
Tandoori Club
Lassi Shop
Khana Khazana
Sri Ganesh Fruit Juice Centre
Lassi Corner
Sri Krishna Sagar
Five Star Chicken
Food Hub
Ande Ka Funda
Sri Krishna Sagar
Calcutta Chats
Chats Point
Sri Udupi Park
Estaa Sweets
Krutunga Restaurant
Mangalore Lunch Home
Amma's Pastries
Ice Cream Buggy
Mummy's Kitchen
Blueberry Restaurant
Blueberry Restaurant
New Punjabi Pure Veg Restaurant
Udupi Garden
Bangalore Agarwal Bhavan
Rolls Corner
Hyderabadi Bawarchi
Kolkata Famous Kati Roll
Andhra Ruchulu
Sri Sagar
MAD Belgian Waffles
Ganesh Fruit Juice Centre
Udupi Upachar
Bengaluru House
Sri Sai Cafe
Kolkata Famous Kati Roll
Chai Cafe
RP Sweets
Juice Junction
Dharwad Line Bazar Mishra Pedha
Stop N Joy
Oregano Pizzeria
Donne Biryani Mane
Andhra Mess
Chinese Corner
Food Hub
Juicy Juice
Kairali Restaurant
Bhaijaan Barbeques
Nisarga Restaurant
Paratha Corner
RP Sweets
Visantoe
Udupa Fast Food
Ambur Dum Biriyani
Donne Biryani House
No 10 Fort Cochin
Ande Ka Funda
Abhiruchi Hotel
New Punjabi Pure Veg Restaurant
Kolkata Famous Kati Roll
Sagar Deluxe
Sangam Sweets
Jai Mataji Farshan & Sweets
Bawarchi Restaurant
Lassi Shop
Donne Biryani
Hyderabad Biryaani Palace
Hatti Punjab Di
Deccan Spice
Mad Masti Cafe
Mad Masti Cafe
Udupi Hotel
Bharathi Refreshments
Sri Sai Cafe
Cakes Wagon
Nandanam Family Restaurant
Food Land
Biryani Paradise
Panchami Garden
Ganesh Fruit Juice Centre
Bangarpet Chats
Dharwad Line Bazar Mishra Pedha
Karavali Grand
Kerala Mess
Ambur Hot Dum Biryani
Fishing Boat
The Pastry Inn
Ambur Dum Biriyani
Upahar Banashree
Abhiruchi Hotel
Desi Khana
The London Shakes
Chats Point
Bhukkad
Sri Ganesh Juice Junction
Andhra Mess
Davanagere Benne Dosa Hotel
Rad Bistro
Upahar Banashree
Lassi Pot
Naidu Military Hotel
Kerala Cafe
Noodles
Andhra Ruchulu
Naidu Military Hotel
Davanagere Benne Dosa
Rad Bistro
Daily Sushi
Kerala Kitchen
Srinidhi Sagar
Sher-E-Punjab
Ambur Star Dum Biryani
New Udupi Upahar
Davanagere Benne Dosa
Basaveshwara Khanavali
Ambur Dum Biriyani
Eat Eroo - Bombay Vada Pav
Ambur Biryani Point
Karnataka Biryani Point
Ambur Dum Biryani
Udupi Upachar
New Prashanth Hotel
Udupa Fast Food
Taste of Kerala
Sree Gajanana Fruit Juice Centre
Swad 'E' Punjab
Ice Berg
Ali Snacks Point
Mom's Momos
Andhra Ruchulu
Ambur Star Dum Biriyani
Food Land
Iyengar Bakery
Ghee Biryani House
Big Mishra Pedha
Abhiruchi Hotel
Basaveshwara Khanavali
Karavali Lunch Home
Kolkata Famous Kati Roll
The Paratha Stories
Real Ambur Dum Biryani
Hyderabadi Bawarchi
Andhra Mess
Ambur Hot Dum Biryani
Bhaijaan Barbeques
Ambur Hot Dum Biryani
Udupi Upachar
Hot Coffee
Desi Dhaba
Desi Khana
Biryani Darbar
Fresh Bites
Melting Melodies
New Prashanth Hotel
Kabab Palace
Nisarga Restaurant
Udupi Gardenia
Estaa Sweets
Sri Ganesh Fruit Juice Centre
Food Zone
The Higher Taste
Hotel Fish Land
Indian Chicken Biryani Point
Momos Corner
Sri Ganesh Fruit Juice Centre
Luna Sweets
Andhra Bhojanam
New Mangalore Lunch Home
Golden Restaurant
Donne Biryani Mane
Inchara Restaurant
Five Star Chicken
Lassi Corner
Donne Biryani
Nammura Baduta
Status
New Udupi Grand
New Kadai
Davanagere Butter Dosa Hotel
Kerala Mess
Vyanjan
Sri Krishna Nandagokula
Ambur Star Dum Biryani
Classic Shop
Sree Ganesh Fruit Juice Centre
Smack Cafe
Smack Cafe
Kolkata Famous Kati Roll
Ganesh Chats
Sri Udupi Grand
Gowdru Military Hotel
Bangarpet Chats
Juice Berg
Biriyani Katte
Lassi Corner
Miss Momo
Lassi Pot
Ali Snacks Point
Hotel Taj Delight
Indian Chicken Biryani Point
New Udupi Grand
Fresh Bites
The Green House Family Restaurant
Apsara Ice Cream
Sri Ganesh Fruit Juice Centre
Sri Krishna Sagar
Donne Biryani Mane
Andhra Biriyani Palace
Andhra Biriyani Palace
Spicy Andhra
Kairali Restaurant
Adithya
Karnataka Biryani Point
Biryani Palace
Sri Udupi Grand
The Green House Family Restaurant
Sri Ganesh Fruit Juice Centre
Juice Point
Juice Point
Sri Matha Sagar
Ambur Dum Biryani
Vietnamese Kitchen
Visantoe
Sagar Deluxe
Kabab Mirchi
Sri Krishna Sagar
Gowdru Military Hotel
Miss Momo
Hatti Punjab Di
New Food Magic
Basaveshwara Khanavali
Food Square
Rolls Kitchen
Hotel Annapoorna
Moriz Restaurant
Paratha Corner
Kolkatta Famous Kati Roll
Punjabi Dhaba
Hungry Birds
Savi Sagar
Gelato Italiano
New Punjabi Hotel
Oyalo
Real Ambur Dum Biryani
Donne Biriyani Mane
Polar Bear
Savi Sagar
Kerala Cafe
Ambur Biryani
Mahadev Sweets & Chats
Ambur Dum Biryani
Mahadev Sweets & Chats
Sannidhi Grand
New Ambur Hot Dum Biryani
Ambur Star Dum Biriyani
Momos Corner
Reddy's Restaurant
Ambur Biriyani
Biriyani House
Davanagere Benne Dosa Hotel
Ambur Hot Dum Biryani
Mangalore Lunch Home
Nammura Baduta
New Surya Sweets
Sri Krishna Sagar
Rotti Mane
Royal Biriyani House
Halli Mane
Punjabi Tadka
Dosa Time
Donne Biryani Mane
The Chaat Shop
Go Italia
Shanthi Sagar
Just Eat
Sher-E-Punjab
Sri Krishna Sagar
Ghar Ki Rasoi
Burger Bite House
Chinese Corner
Bhukkad
Chicken Corner
Donne Biriyani House
Donne Biriyani Mane
New Shanthi Sagar
Sri Lakshmi Dhaba
Malabar Restaurant
Godavari Delights
Tasty Box
Kabab Magic
Punjabi Dhaba
Naati Manae
Ice Berg
Donne Biryani Angadi Mane
Karavali Lunch Home
Indian Chicken Biryani Point
Ambur Hot Dum Biryani
Bawarchi Restaurant
New Prashanth Hotel
Ambur Dum Biriyani
Biriyani House
New Shanthi Sagar
New Punjabi Pure Veg Restaurant
Ambur Hot Dum Biryani
Chai Darbaar
Taste of Kerala
The Village Restaurant
Curries & Chillies
Madurai Idli Dosa Shop
Kolkata Famous Kati Rolls
Biryani Paradise
Shanghai Times
Kerala Kitchen
Ice Cream Buggy
Kolkata Restaurant
Shri Vinayaka Ice N Juice
Hari Super Sandwich
Charlie Fast Food & Restaurant
Domino's Pizza
Adukkala Restaurant
Udupi Vaibhav
New Udupi Upahar
Moriz Restaurant
Oyalo
Sri Lakshmi Dhaba
Charlie Fast Food & Restaurant
Jigarthanda
Midnight Eats
Midnight Eats
Udupi Hotel
Eat Well
Bhaiya Ji Food Court
Curries & Chillies
Krutunga Restaurant
Udupi Grand
New Ambur Hot Dum Biryani
Sunny's
Aramane Restaurant
Udupi Garden
The Village Restaurant
Hungry Birds
Kerala Mess
Indian Food
Shanghai Times
Kolkata Restaurant
Banana Leaf
Spicy Andhra
Udupi Grand
Loca Moca
Loca Moca
American Bites
Udupi Grand
Aramane Restaurant
Desi Vibes
Tasty Box
Shree Sagar
Big Mishra Pedha
Indian Food
New Shanthi Sagar
Donne Biriyani Mane
Punjabi Tadka
Shree Sagar
Treat Restaurant
Chinese Corner
Punjabi Dhaba
Sri Matha Sagar
Punjabi Kitchen
Adukkala Restaurant
Naidu Military Hotel
New Shanthi Sagar
Burger Bite House
Swad
Mayuri
The Chaat Shop
Tandoor Hut
