rest_index,rest_name,locality,cost_for_two,rating,votes,cuisines
6998,Tandoor Hub & Golmaal Paratha,BTM,500,3.2,4,['North Indian']
6999,Dilli 6,Electronic City,450,3.2,26,"['North Indian', 'Chinese']"
7000,Shree Ranga Vilas,Electronic City,500,3.2,8,"['North Indian', 'South Indian', 'Chinese', 'Juices']"
7001,Oyster Bay,Old Airport Road,550,3.2,5,"['North Indian', 'Chinese']"
7002,L J Iyengar Bakery,Bannerghatta Road,100,3.2,7,['Bakery']
7003,Bismilla Kabab & Biryani Centre,Kalyan Nagar,300,3.2,4,"['North Indian', 'Chinese']"
7004,Hotel Hyderabadi,Nagawara,300,3.2,4,"['North Indian', 'Chinese']"
7005,Chilli N Chicken,JP Nagar,400,3.2,4,['Andhra']
7006,Tasty Fast Food,New BEL Road,250,3.2,4,"['North Indian', 'Chinese']"
7007,Sri Krishna Sagar,Kanakapura Road,400,3.2,20,"['South Indian', 'North Indian', 'Chinese']"
7008,The 3 Musketeers,Whitefield,200,3.2,5,"['Ice Cream', 'Desserts']"
7009,Pindi Bangalore,Whitefield,900,3.2,7,"['North Indian', 'Chinese', 'Biryani', 'Street Food']"
7010,Royal Savera,Frazer Town,600,3.2,14,"['Arabian', 'North Indian']"
7011,T Square,Sarjapur Road,200,3.2,5,"['Fast Food', 'Street Food']"
7012,The Kitchen Bandit,Koramangala 2nd Block,350,3.2,44,"['Chinese', 'North Indian', 'Fast Food']"
7013,A Today Thick Shakes,Koramangala 5th Block,200,3.2,9,['Beverages']
7014,Sumai Foods,Bommanahalli,350,3.2,4,"['North Indian', 'Chinese', 'Fast Food']"
7015,Om Ganesha Fruit Juice Centre,Kalyan Nagar,100,3.2,4,['Juices']
7016,Davangere Bombat Benne dose,Vijay Nagar,100,3.2,4,['South Indian']
7017,Kolkata Rolls,KR Puram,200,3.2,24,"['Fast Food', 'Chinese', 'North Indian', 'Rolls']"
7018,Advika Briyani Center,JP Nagar,300,3.2,10,['Biryani']
7019,Bharathi Dosa Camp,Commercial Street,100,3.2,7,['South Indian']
7020,Amar Kolkata,Old Airport Road,300,3.2,6,"['Bengali', 'North Indian', 'Chinese']"
7021,MITRAAN DA DHABA,Yelahanka,350,3.2,9,"['North Indian', 'Chinese']"
7022,Great Moments - Hotel Bangalore International,Hotel Bangalore International,"1,100",3.2,2,['Finger Food']
7023,Karma Foods,Brookefield,250,3.2,7,"['North Indian', 'Chinese']"
7024,Sultan Shah's Restaurant,Shivajinagar,200,3.2,9,['North Indian']
7025,Campus Juice Corner,Kumaraswamy Layout,100,3.2,6,"['Fast Food', 'Juices']"
7026,Thindi Dhaari,Domlur,200,3.2,4,['South Indian']
7027,Hotel Zam Zam,Hennur,300,3.2,37,"['North Indian', 'Chinese']"
7028,Foreign Café,Indiranagar,650,3.2,55,['Continental']
7029,Swathi Delux,Majestic,450,3.2,11,"['North Indian', 'Chinese', 'Andhra']"
7030,Durbari Restaurant,JP Nagar,600,3.2,4,"['North Indian', 'Chinese', 'Mughlai']"
7031,Chamrajpet Kabab Junction,Basavanagudi,250,3.2,4,"['North Indian', 'Mughlai']"
7032,Bombay Vada Pav Centre,Shanti Nagar,150,3.2,6,['Street Food']
7033,Ambur Tasty Biriyani,HSR,200,3.2,4,['Biryani']
7034,Hamsa Sagar,Basaveshwara Nagar,150,3.2,4,"['South Indian', 'Chinese']"
7035,Thalassery Mess,HSR,300,3.2,7,['Kerala']
7036,Anand Sagar Inn,Basavanagudi,450,3.2,6,"['South Indian', 'North Indian', 'Chinese']"
7037,Hotel Durga,Kanakapura Road,300,3.2,6,"['North Indian', 'Chinese']"
7038,Rotti Mane,Vijay Nagar,200,3.2,6,['South Indian']
7039,Bangalore Grill House,CV Raman Nagar,300,3.2,6,"['Arabian', 'BBQ', 'Mexican']"
7040,Suchi Ruchi Veg & Non Veg Resturant,Bannerghatta Road,400,3.2,5,"['South Indian', 'North Indian']"
7041,Chandu's Hotel,Sahakara Nagar,300,3.2,4,"['Chinese', 'South Indian']"
7042,Pepper Crown Restaurant,Bannerghatta Road,700,3.2,7,"['Continental', 'North Indian', 'Chinese']"
7043,Sri Rama,Shivajinagar,200,3.2,4,['South Indian']
7044,Banarasi Chat Centre,Kammanahalli,150,3.2,6,['Street Food']
7045,Mangalore Fish&Chicken Kabab Center,Rammurthy Nagar,300,3.2,4,"['Seafood', 'Kebab']"
7046,HSR Juice & Chats,HSR,100,3.2,6,"['Beverages', 'Juices', 'Sandwich']"
7047,SLV Southend,Basavanagudi,150,3.2,4,['South Indian']
7048,The AFC,RT Nagar,400,3.2,5,"['Fast Food', 'South Indian', 'Beverages']"
7049,Daafoodies,Electronic City,400,3.2,4,['Kerala']
7050,One Stop MARATHA,Koramangala 6th Block,250,3.2,40,['Maharashtrian']
7051,Taste Of Kolkata,BTM,400,3.2,61,"['Bengali', 'Chinese', 'Rolls']"
7052,Benzys,BTM,700,3.2,6,"['Arabian', 'Chinese', 'Hyderabadi', 'Kerala']"
7053,Food Ka Masti,Bannerghatta Road,400,3.2,50,"['North Indian', 'Chinese', 'South Indian']"
7054,Daily Bread,JP Nagar,600,3.2,64,"['Bakery', 'Fast Food', 'Italian']"
7055,Royal Biriyani House,Vijay Nagar,600,3.2,7,"['North Indian', 'Biryani', 'Chinese']"
7056,Lassi,Marathahalli,200,3.2,17,"['Beverages', 'Juices', 'Ice Cream', 'Sandwich', 'Fast Food']"
7057,Baker's Inn,Kumaraswamy Layout,100,3.2,4,['Bakery']
7058,Indian Highway Restaurant,Marathahalli,400,3.2,10,"['North Indian', 'Chinese', 'Fast Food']"
7059,Halli Mane,Majestic,300,3.2,5,['South Indian']
7060,Momo Rice Noodles,Domlur,600,3.2,87,"['Chinese', 'Momos']"
7061,Punjabi Tadka,Whitefield,500,3.2,4,['North Indian']
7062,Andhra Central,"Soul Space Arena Mall, Marathahalli",400,3.2,13,['Andhra']
